movie_id,native_name,english_name,year_made
575,అగ్గిపిడుగు,Aggipidugu,1964
576,అడవి పిల్ల,Wild cub,1964
577,అమరశిల్పి జక్కన,The immortal Zakkana,1964
578,ఆత్మబలం ,Atmabalam,1964
579,ఆదర్శ సోదరులు,The ideal brothers,1964
580,ఆనందజ్యోతి,Anandajyoti,1964
581,ఇంటి దొంగ ,The house thief,1964
582,ఈడు జోడు,Edu,1964
583,కర్ణ,Karna,1964
584,కలవారి కోడలు,Colors,1964
585,కలియుగ భీముడు,The Kaliyuga Bhim,1964
586,కవల పిల్లలు,Twins,1964
587,గుడిగంటలు,Gudigantalu,1964
588,డాక్టర్ చక్రవర్తి,Dr. Chakraborty,1964
589,తోటలో పిల్ల కోటలో రాణి,The queen of the cubs castle in the garden,1964
590,దాగుడు మూతలు ,Hideout lids,1964
591,దేశద్రోహులు ,Traitors,1964
592,దొంగను పట్టిన దొర,The aristocrat who stole the thief,1964
593,దొంగలు దొరలు ,Thieves are thieves,1964
594,నవగ్రహ పూజా మహిమ,The glory of Navagraha Puja,1964
595,నాదీ ఆడజన్మే,I love it,1964
596,పీటలమీద పెళ్ళి,Getting married on pedestals,1964
597,పూజాఫలం,Pujaphalam,1964
598,బంగారు తిమ్మరాజు,The golden whale,1964
599,బభృవాహన,Babhrvahana,1964
600,బొబ్బిలి యుద్ధం,The Battle of Bobbili,1964
601,మంచి మనిషి,Good man,1964
602,మర్మయోగి,Marmayogi,1964
603,మాస్టరమ్మాయి,Mastarammayi,1964
604,మురళీకృష్ణ,Muralikrsna,1964
605,మూగ మనసులు ,Dumb minds,1964
606,మైరావణ,Mairavana,1964
607,రామదాసు,Ramadas,1964
608,రాముడు భీముడు ,Lord Rama is Bhima,1964
609,వారసత్వం ,Heritage,1964
610,వివాహబంధం ,Marriage,1964
611,శభాష్ సూరి,Shabash Suri,1964
612,శ్రీ సత్యనారాయణ మహత్మ్యం,Sri Satyanarayana is the great spirit,1964
613,హంతకుడెవరు,Hantakudevaru,1964
614,అంతస్తులు,Floors,1965
615,అదృశ్య హంతకుడు,Invisible Assassin,1965
616,ఆకాశరామన్న ,Akasaramanna,1965
617,ఆడ బ్రతుకు ,Females live,1965
618,ఇల్లాలు ,Goodwife,1965
619,ఉయ్యాల జంపాల,Artsy jumps,1965
620,కాలం మారింది ,Time has changed,1965
621,కీలుబొమ్మలు,Automatons,1965
622,ఘరానా హంతకుడు,Gharana is the murderer,1965
623,చంద్రహాస ,Chandrahaasa,1965
624,చదువుకున్న భార్య,Educated wife,1965
625,జమీందారు,Count,1965
626,జ్వాలాదీప రహస్యం,Volcanic mystery,1965
627,తేనె మనసులు ,Honey is distracting,1965
628,తోడు నీడ ,Accompanying shade,1965
629,దేవత ,Goddess,1965
630,దైవ శాసన,The Divine Legislature,1965
631,దొరికితే దొంగలు ,If thieves are found,1965
632,పక్కలో బల్లెం,Ballet on the side,1965
633,పాండవ వనవాసం,Pandava Reservations,1965
634,ప్రచండ భైరవి,Prachanda Bhairavi,1965
635,ప్రతిజ్ఞా పాలన,The vow rule,1965
636,ప్రమీలార్జునీయం,Prameelarjuneeyam,1965
637,ప్రేమించి చూడు ,Love and see,1965
638,భక్త కనకదాసు,Bhakta Kanakadasu,1965
639,భీష్మ ప్రతిజ్ఞ ,Bhishma vows,1965
640,మంగమ్మ శపథం,Mangamma vows,1965
641,మనుషులు మమతలు,Human beings are mamas,1965
642,మాంగల్యమే మగువ ధనం,Mangalya is Maguva money,1965
643,మారని మనుష్యులు,Unchanging men,1965
644,ముగ్గురమ్మాయిలు మూడు హత్యలు,Three murders of three,1965
645,మొనగాళ్ళకు మొనగాడు,Moaning to the monsters,1965
646,విజయసింహ,Vijayasinha,1965
647,విశాల హృదయాలు,Widest hearts,1965
648,వీరాభిమన్యు,Virabhimanyu,1965
649,వీలునామా,Will,1965
650,శ్రీ సింహాచల క్షేత్ర మహిమ,The glory of Sri Simhachala's field,1965
651,సతీ సక్కుబాయి ,Sati sukkabai,1965
652,సత్య హరిశ్చంద్ర,Satya Harishchandra,1965
653,సి.ఐ.డి,CID,1965
654,సుమంగళి ,Sumangali,1965
655,అగ్గిబరాటా,Aggibarata,1966
656,అడవి యోధుడు,The wild warrior,1966
657,అడుగు జాడలు ,Foot traces,1966
658,ఆట బొమ్మలు,Games Toys,1966
659,ఆత్మగౌరవం,Self-Esteem,1966
660,ఆమె ఎవరు?,Who is she?,1966
661,ఆస్తిపరులు,Bourgeoisie,1966
662,కత్తిపోటు,Stab,1966
663,కన్నుల పండుగ,Festival of the Eyes,1966
664,కన్నెపిల్ల,Cutie,1966
665,కన్నెమనసులు,Kannemanasulu,1966
666,గూఢచారి 116,Spy 116,1966
667,చిలకా గోరింక,Chilaka Gorinka,1966
668,డాక్టర్ ఆనంద్,Dr. Anand,1966
669,దొంగలకు దొంగ ,A thief to thieves,1966
670,నవరాత్రి,Navratri,1966
671,నాగ జ్యోతి,The Naga Jyoti,1966
672,పరమానందయ్య శిష్యుల కథ,Story of the disciples of Paramanandaiah,1966
673,పల్నాటి యుద్ధం ,The Battle of the Palnati,1966
674,పాదుకా పట్టాభిషేకం ,The coronation of Paducah,1966
675,పిడుగురాముడు,Piduguramudu,1966
676,పొట్టి ప్లీడరు,Short Pleader,1966
677,భక్త పోతన ,Devotee Potta,1966
678,భీమాంజనేయ యుద్ధం,The Battle of Bhimanjaneya,1966
679,మంగళసూత్రం,Mangalsutra,1966
680,మనసే మందిరం,The Mansa Mandir,1966
681,మా అన్నయ్య ,Our elder brother,1966
682,మోహినీ భస్మాసుర,Mohini Bhasmasura,1966
683,లేత మనసులు ,Light-hearted,1966
684,లోగుట్టు పెరుమాళ్ళకెరుక,Length Perumalukeruka,1966
685,విజయశంఖం,Vijayasankham,1966
686,శకుంతల ,Shakuntala,1966
687,శ్రీకాకుళ ఆంధ్ర మహావిష్ణువు కథ,The story of Srikakula Andhra Mahavishnu,1966
688,శ్రీకృష్ణ తులాభారం ,Sri Krishna Thulabhara,1966
689,శ్రీకృష్ణ పాండవీయం,Sri Krishna Pandaviyam,1966
690,శ్రీమతి,Ms.,1966
691,సంగీత లక్ష్మి,Musical Lakshmi,1966
692,హంతకులొస్తున్నారు జాగ్రత్త,Beware of murderers,1966
693,అంతులేని హంతకుడు,The endless murderer,1967
694,అగ్గిదొర,Aggidora,1967
695,అనుమానం పెనుభూతం,Suspicion is great,1967
696,అవేకళ్లు,Avekallu,1967
697,ఆడపడుచు ,Adapaducu,1967
698,ఇద్దరు మొనగాళ్లు,Two monsters,1967
699,ఉపాయంలో అపాయం,Risk in the instrument,1967
700,ఉమ్మడి కుటుంబం,Joint family,1967
701,కంచుకోట,Stronghold,1967
702,కాంభోజరాజు కథ,The story of Kambhoja Raju,1967
703,కొంటెపిల్ల,Kontepilla,1967
704,గృహలక్ష్మి ,Grihalakshmi,1967
705,గొప్పవారి గోత్రాలు,The tribes of the noble,1967
706,గోపాలుడు భూపాలుడు,Gopalappu is a landlord,1967
707,చదరంగం ,Chess,1967
708,చిక్కడు దొరకడు ,Can't find the spot,1967
709,దేవుని గెలిచిన మానవుడు,God is a winning man,1967
710,ధనమే ప్రపంచలీల,Money is global,1967
711,నా మాటంటే,My word,1967
712,నిండు మనసులు,Full of mind,1967
713,నిర్దోషి ,Innocent,1967
714,పట్టుకుంటే పదివేలు,Ten thousand if caught,1967
715,పిన్ని ,Auntie,1967
716,పుణ్యవతి,Punyavati,1967
717,పూల రంగడు ,Floral,1967
718,పెద్దక్కయ్య,Big sister,1967
719,ప్రాణమిత్రులు,Pranamitrulu,1967
720,ప్రేమలో ప్రమాదం,Danger in love,1967
721,ప్రైవేటు మాస్టారు,Private mastered,1967
722,బ్రహ్మచారి,Bachelor,1967
723,భక్త ప్రహ్లాద ,Bhakta Prahlada,1967
724,భామావిజయం,Bhamavijayam,1967
725,భువనసుందరి కథ,The story of Bhuvanasundari,1967
726,మంచి కుటుంబం ,Good family,1967
727,మరపురాని కథ,A memorable story,1967
728,మా వదిన,Our leaving,1967
729,ముగ్గురు మిత్రులు ,Three friends,1967
730,ముద్దు పాప,Kissing sins,1967
731,ముళ్ళ కిరీటం,Crown of thorns,1967
732,రంగులరాట్నం,Carousel,1967
733,రక్తసింధూరం,Raktasindhuram,1967
734,రహస్యం,Confidential,1967
735,లక్ష్మీనివాసం,Laksminivasam,1967
736,వసంత సేన,The spring army,1967
737,వీరపూజ,Virapuja,1967
738,శ్రీ కృష్ణావతారం,Sri Krishnavataram,1967
739,శ్రీ శ్రీ శ్రీ మర్యాద రామన్న,Sri Sri Sri,1967
740,సతీ తులసి ,Sati Tulsi,1967
741,సతీ సుమతి,Sati Sumathi,1967
742,సత్యమే జయం,The truth is victory,1967
743,సాక్షి,Witness,1967
744,సుఖదుఃఖాలు,Sukhaduhkhalu,1967
745,సుడిగుండాలు,Rip Currents,1967
746,స్త్రీ జన్మ,Woman's Birth,1967
747,హంతకుని హత్య,Murder of the murderer,1967
748,అగ్గిమీద గుగ్గిలం,Goggle on fire,1968
749,అత్తగారు కొత్తకోడలు,Mother-in-law,1968
750,అదృష్టవంతులు,Lucky,1968
751,అనుభవించు రాజా అనుభవించు,Experience Raja,1968
752,అమాయకుడు,Mug,1968
753,అర్ధరాత్రి,Midnight,1968
754,అసాధ్యుడు ,Asadhyudu,1968
755,ఉండమ్మా బొట్టు పెడతా,Will be a blob,1968
756,ఉమా చండీ గౌరీ శంకరుల కథ,The story of Uma Chandi Gauri Shankar,1968
757,ఎవరు మొనగాడు,Who is it?,1968
758,కలసిన మనసులు,Mixed minds,1968
759,కలసొచ్చిన ఆదర్శం,The ideal of joining,1968
760,కుంకుమ భరిణ,Saffron,1968
761,కోయంబత్తూరు ఖైదీ,Prisoner of Coimbatore,1968
762,గలాటా పెళ్లిళ్లు,Galata weddings,1968
763,గోవుల గోపన్న,Gopanna of the Govans,1968
764,గ్రామదేవతలు,Gramadevatalu,1968
765,చల్లని నీడ,Cool shade,1968
766,చిన్నారి పాపలు,Child sins,1968
767,చుట్టరికాలు ,Cuttarikalu,1968
768,చెల్లెలి కోసం,For the younger sister,1968
769,జీవిత బంధం,The bond of life,1968
770,జీవితాలు,Lives,1968
771,డబ్బారాయుడు సుబ్బారాయుడు,Dabarayu is Subbarayu,1968
772,డ్రైవర్ మోహన్,The driver is Mohan,1968
773,తల్లిప్రేమ,Talliprema,1968
774,తిక్క శంకరయ్య,Thikka Sankaraiah,1968
775,దెబ్బకు దెబ్బ,Blow to blow,1968
776,దేవకన్య,Fairies,1968
777,దేవుడిచ్చిన భర్త ,God-given husband,1968
778,దేవుడిచ్చిన భార్య,God-given wife,1968
779,దోపిడీ దొంగలు,Robbery thieves,1968
780,నడమంత్రపు సిరి,The Siri of the Northwest,1968
781,నిండు సంసారం,Whatever you want,1968
782,నిన్నే పెళ్ళాడుతా ,Yesterday you will get married,1968
783,నిలువు దోపిడి,Vertical loot,1968
784,నేనంటే నేనే,I am myself,1968
785,నేనే మొనగాణ్ణి,I love you,1968
786,పంతాలు పట్టింపులు,Teeth matters,1968
787,పాలమనసులు,Palamanasulu,1968
788,పెళ్ళి రోజు,The day of the wedding,1968
789,పేదరాసి పెద్దమ్మ కథ,The story of the poor grandmother,1968
790,బంగారు గాజులు,Gold bangles,1968
791,బంగారు పంజరం,The golden cage,1968
792,బంగారు పిచ్చుక,The golden sparrow,1968
793,బంగారు సంకెళ్ళు,The shackles of gold,1968
794,బందిపోటు దొంగలు,Bandits,1968
